ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,total_E
732,1.466e-06,33.8709,68921,8e+08,7.43165e-19,7.43165e-19,7.43165e-19,1.21285e-12,9261,1e+08,-1.38663e-17,-1.38663e-17,-1.38663e-17,1.59004e-11,5.99405e-11,7.70537e-11
733,1.468e-06,33.9049,68921,8e+08,6.24543e-19,6.24543e-19,6.24543e-19,1.21611e-12,9261,1e+08,-1.36134e-17,-1.36134e-17,-1.36134e-17,1.58026e-11,6.00359e-11,7.70546e-11
734,1.47e-06,33.9386,68921,8e+08,5.83481e-19,5.83481e-19,5.83481e-19,1.21937e-12,9261,1e+08,-1.33207e-17,-1.33207e-17,-1.33207e-17,1.57036e-11,6.01308e-11,7.70538e-11
735,1.472e-06,33.972,68921,8e+08,4.92312e-19,4.92312e-19,4.92312e-19,1.22264e-12,9261,1e+08,-1.30724e-17,-1.30724e-17,-1.30724e-17,1.56052e-11,6.02251e-11,7.70529e-11
736,1.474e-06,34.0048,68921,8e+08,4.39365e-19,4.39365e-19,4.39365e-19,1.22591e-12,9261,1e+08,-1.28453e-17,-1.28453e-17,-1.28453e-17,1.55059e-11,6.03201e-11,7.70519e-11
737,1.476e-06,34.039,68921,8e+08,3.7625e-19,3.7625e-19,3.7625e-19,1.22919e-12,9261,1e+08,-1.25565e-17,-1.25565e-17,-1.25565e-17,1.54075e-11,6.0412e-11,7.70487e-11
738,1.478e-06,34.0727,68921,8e+08,3.48373e-19,3.48373e-19,3.48373e-19,1.23248e-12,9261,1e+08,-1.22958e-17,-1.22958e-17,-1.22958e-17,1.53101e-11,6.05021e-11,7.70448e-11
739,1.48e-06,34.1063,68921,8e+08,4.60103e-19,4.60103e-19,4.60103e-19,1.23577e-12,9261,1e+08,-1.20176e-17,-1.20176e-17,-1.20176e-17,1.52157e-11,6.05891e-11,7.70405e-11
740,1.482e-06,34.1409,68921,8e+08,5.00589e-19,5.00589e-19,5.00589e-19,1.23907e-12,9261,1e+08,-1.17792e-17,-1.17792e-17,-1.17792e-17,1.51214e-11,6.06757e-11,7.70362e-11
741,1.484e-06,34.2841,68921,8e+08,5.30264e-19,5.30264e-19,5.30264e-19,1.24237e-12,9261,1e+08,-1.14645e-17,-1.14645e-17,-1.14645e-17,1.50283e-11,6.07608e-11,7.70315e-11
742,1.486e-06,34.3711,68921,8e+08,5.47768e-19,5.47768e-19,5.47768e-19,1.24569e-12,9261,1e+08,-1.1193e-17,-1.1193e-17,-1.1193e-17,1.49366e-11,6.08436e-11,7.70259e-11
743,1.488e-06,34.4079,68921,8e+08,4.54446e-19,4.54446e-19,4.54446e-19,1.249e-12,9261,1e+08,-1.0884e-17,-1.0884e-17,-1.0884e-17,1.48473e-11,6.09239e-11,7.70202e-11
744,1.49e-06,34.4426,68921,8e+08,5.53283e-19,5.53283e-19,5.53283e-19,1.25233e-12,9261,1e+08,-1.06003e-17,-1.06003e-17,-1.06003e-17,1.47587e-11,6.1002e-11,7.70131e-11
745,1.492e-06,34.4772,68921,8e+08,4.59213e-19,4.59213e-19,4.59213e-19,1.25566e-12,9261,1e+08,-1.02538e-17,-1.02538e-17,-1.02538e-17,1.46706e-11,6.10788e-11,7.70051e-11
746,1.494e-06,34.5108,68921,8e+08,4.34454e-19,4.34454e-19,4.34454e-19,1.259e-12,9261,1e+08,-9.94498e-18,-9.94498e-18,-9.94498e-18,1.45842e-11,6.11543e-11,7.69975e-11
747,1.496e-06,34.5444,68921,8e+08,3.30305e-19,3.30305e-19,3.30305e-19,1.26234e-12,9261,1e+08,-9.61545e-18,-9.61545e-18,-9.61545e-18,1.44997e-11,6.12275e-11,7.69896e-11
748,1.498e-06,34.5777,68921,8e+08,3.33419e-19,3.33419e-19,3.33419e-19,1.26569e-12,9261,1e+08,-9.35754e-18,-9.35754e-18,-9.35754e-18,1.44162e-11,6.12983e-11,7.69803e-11
749,1.5e-06,34.6104,68921,8e+08,3.48314e-19,3.48314e-19,3.48314e-19,1.26905e-12,9261,1e+08,-9.08656e-18,-9.08656e-18,-9.08656e-18,1.43366e-11,6.13681e-11,7.69738e-11
750,1.502e-06,34.645,68921,8e+08,2.55193e-19,2.55193e-19,2.55193e-19,1.27241e-12,9261,1e+08,-8.82373e-18,-8.82373e-18,-8.82373e-18,1.4258e-11,6.14373e-11,7.69677e-11
751,1.504e-06,34.7794,68921,8e+08,2.37592e-19,2.37592e-19,2.37592e-19,1.27578e-12,9261,1e+08,-8.49411e-18,-8.49411e-18,-8.49411e-18,1.41812e-11,6.15063e-11,7.69633e-11
752,1.506e-06,34.8319,68921,8e+08,2.23109e-19,2.23109e-19,2.23109e-19,1.27915e-12,9261,1e+08,-8.20926e-18,-8.20926e-18,-8.20926e-18,1.4107e-11,6.15737e-11,7.69598e-11
753,1.508e-06,34.881,68921,8e+08,3.48312e-19,3.48312e-19,3.48312e-19,1.28253e-12,9261,1e+08,-7.90688e-18,-7.90688e-18,-7.90688e-18,1.40354e-11,6.16402e-11,7.69581e-11
754,1.51e-06,34.9217,68921,8e+08,3.73308e-19,3.73308e-19,3.73308e-19,1.28592e-12,9261,1e+08,-7.61099e-18,-7.61099e-18,-7.61099e-18,1.39656e-11,6.17054e-11,7.6957e-11
755,1.512e-06,34.958,68921,8e+08,4.04383e-19,4.04383e-19,4.04383e-19,1.28932e-12,9261,1e+08,-7.30067e-18,-7.30067e-18,-7.30067e-18,1.38978e-11,6.17691e-11,7.69562e-11
756,1.514e-06,34.9918,68921,8e+08,4.83033e-19,4.83033e-19,4.83033e-19,1.29272e-12,9261,1e+08,-6.99046e-18,-6.99046e-18,-6.99046e-18,1.38317e-11,6.18318e-11,7.69561e-11
757,1.516e-06,35.0259,68921,8e+08,5.09028e-19,5.09028e-19,5.09028e-19,1.29613e-12,9261,1e+08,-6.67218e-18,-6.67218e-18,-6.67218e-18,1.37685e-11,6.18926e-11,7.69572e-11
758,1.518e-06,35.0601,68921,8e+08,4.69368e-19,4.69368e-19,4.69368e-19,1.29954e-12,9261,1e+08,-6.3383e-18,-6.3383e-18,-6.3383e-18,1.37079e-11,6.19509e-11,7.69584e-11
759,1.52e-06,35.0936,68921,8e+08,4.87395e-19,4.87395e-19,4.87395e-19,1.30296e-12,9261,1e+08,-6.04595e-18,-6.04595e-18,-6.04595e-18,1.36501e-11,6.20057e-11,7.69588e-11
760,1.522e-06,35.1271,68921,8e+08,4.31042e-19,4.31042e-19,4.31042e-19,1.30639e-12,9261,1e+08,-5.73828e-18,-5.73828e-18,-5.73828e-18,1.35949e-11,6.20558e-11,7.6957e-11
761,1.524e-06,35.2599,68921,8e+08,3.06022e-19,3.06022e-19,3.06022e-19,1.30982e-12,9261,1e+08,-5.40246e-18,-5.40246e-18,-5.40246e-18,1.35437e-11,6.21015e-11,7.69551e-11
762,1.526e-06,35.2927,68921,8e+08,2.47101e-19,2.47101e-19,2.47101e-19,1.31326e-12,9261,1e+08,-5.06877e-18,-5.06877e-18,-5.06877e-18,1.34979e-11,6.21435e-11,7.69546e-11
763,1.528e-06,35.3251,68921,8e+08,8.7592e-20,8.7592e-20,8.7592e-20,1.3167e-12,9261,1e+08,-4.74887e-18,-4.74887e-18,-4.74887e-18,1.34557e-11,6.21802e-11,7.69526e-11
764,1.53e-06,35.402,68921,8e+08,7.31054e-20,7.31054e-20,7.31054e-20,1.32015e-12,9261,1e+08,-4.39888e-18,-4.39888e-18,-4.39888e-18,1.34178e-11,6.22112e-11,7.69491e-11
765,1.532e-06,35.4432,68921,8e+08,3.08158e-20,3.08158e-20,3.08158e-20,1.32361e-12,9261,1e+08,-4.03775e-18,-4.03775e-18,-4.03775e-18,1.33829e-11,6.2238e-11,7.69445e-11
766,1.534e-06,35.4818,68921,8e+08,5.02385e-20,5.02385e-20,5.02385e-20,1.32707e-12,9261,1e+08,-3.71694e-18,-3.71694e-18,-3.71694e-18,1.33515e-11,6.22601e-11,7.69387e-11
767,1.536e-06,35.5177,68921,8e+08,1.75576e-19,1.75576e-19,1.75576e-19,1.33054e-12,9261,1e+08,-3.39728e-18,-3.39728e-18,-3.39728e-18,1.33244e-11,6.22784e-11,7.69334e-11
768,1.538e-06,35.5518,68921,8e+08,2.41273e-19,2.41273e-19,2.41273e-19,1.33401e-12,9261,1e+08,-3.04354e-18,-3.04354e-18,-3.04354e-18,1.33015e-11,6.22935e-11,7.6929e-11
769,1.54e-06,35.5855,68921,8e+08,1.899e-19,1.899e-19,1.899e-19,1.33749e-12,9261,1e+08,-2.74568e-18,-2.74568e-18,-2.74568e-18,1.32823e-11,6.23053e-11,7.69251e-11
770,1.542e-06,35.62,68921,8e+08,8.69231e-20,8.69231e-20,8.69231e-20,1.34098e-12,9261,1e+08,-2.4301e-18,-2.4301e-18,-2.4301e-18,1.32655e-11,6.23145e-11,7.6921e-11
771,1.544e-06,35.7579,68921,8e+08,7.42431e-20,7.42431e-20,7.42431e-20,1.34447e-12,9261,1e+08,-2.10324e-18,-2.10324e-18,-2.10324e-18,1.32513e-11,6.23231e-11,7.69189e-11
772,1.546e-06,35.7881,68921,8e+08,1.52704e-19,1.52704e-19,1.52704e-19,1.34796e-12,9261,1e+08,-1.80749e-18,-1.80749e-18,-1.80749e-18,1.32406e-11,6.23273e-11,7.69159e-11
773,1.548e-06,35.8196,68921,8e+08,8.0498e-20,8.0498e-20,8.0498e-20,1.35146e-12,9261,1e+08,-1.50663e-18,-1.50663e-18,-1.50663e-18,1.32352e-11,6.23271e-11,7.69138e-11
774,1.55e-06,35.8732,68921,8e+08,-1.5776e-20,-1.5776e-20,-1.5776e-20,1.35497e-12,9261,1e+08,-1.20045e-18,-1.20045e-18,-1.20045e-18,1.32321e-11,6.23255e-11,7.69126e-11
775,1.552e-06,35.9208,68921,8e+08,-3.32028e-20,-3.32028e-20,-3.32028e-20,1.35848e-12,9261,1e+08,-8.99725e-19,-8.99725e-19,-8.99725e-19,1.32316e-11,6.23204e-11,7.69105e-11
776,1.554e-06,35.9612,68921,8e+08,3.71415e-20,3.71415e-20,3.71415e-20,1.36199e-12,9261,1e+08,-5.69196e-19,-5.69196e-19,-5.69196e-19,1.32357e-11,6.23102e-11,7.69078e-11
777,1.556e-06,35.9915,68921,8e+08,-6.1737e-20,-6.1737e-20,-6.1737e-20,1.36551e-12,9261,1e+08,-2.87188e-19,-2.87188e-19,-2.87188e-19,1.32434e-11,6.22965e-11,7.69055e-11
778,1.558e-06,36.0191,68921,8e+08,-1.54766e-19,-1.54766e-19,-1.54766e-19,1.36904e-12,9261,1e+08,3.09616e-20,3.09616e-20,3.09616e-20,1.32558e-11,6.22793e-11,7.69041e-11
779,1.56e-06,36.0473,68921,8e+08,-1.07418e-19,-1.07418e-19,-1.07418e-19,1.37257e-12,9261,1e+08,3.31179e-19,3.31179e-19,3.31179e-19,1.32714e-11,6.22602e-11,7.69041e-11
780,1.562e-06,36.0755,68921,8e+08,-1.47144e-19,-1.47144e-19,-1.47144e-19,1.3761e-12,9261,1e+08,6.2748e-19,6.2748e-19,6.2748e-19,1.32903e-11,6.22359e-11,7.69023e-11
781,1.564e-06,36.2001,68921,8e+08,-1.03596e-19,-1.03596e-19,-1.03596e-19,1.37964e-12,9261,1e+08,9.13068e-19,9.13068e-19,9.13068e-19,1.33121e-11,6.22086e-11,7.69003e-11
782,1.566e-06,36.2273,68921,8e+08,-6.67824e-20,-6.67824e-20,-6.67824e-20,1.38318e-12,9261,1e+08,1.23784e-18,1.23784e-18,1.23784e-18,1.33374e-11,6.21782e-11,7.68987e-11
783,1.568e-06,36.2554,68921,8e+08,-1.2469e-19,-1.2469e-19,-1.2469e-19,1.38673e-12,9261,1e+08,1.54874e-18,1.54874e-18,1.54874e-18,1.33646e-11,6.21448e-11,7.68961e-11
784,1.57e-06,36.2886,68921,8e+08,-2.26126e-19,-2.26126e-19,-2.26126e-19,1.39028e-12,9261,1e+08,1.85056e-18,1.85056e-18,1.85056e-18,1.33958e-11,6.21087e-11,7.68948e-11
785,1.572e-06,36.3359,68921,8e+08,-3.90613e-19,-3.90613e-19,-3.90613e-19,1.39384e-12,9261,1e+08,2.16497e-18,2.16497e-18,2.16497e-18,1.34302e-11,6.20697e-11,7.68937e-11
786,1.574e-06,36.3801,68921,8e+08,-3.56259e-19,-3.56259e-19,-3.56259e-19,1.3974e-12,9261,1e+08,2.55947e-18,2.55947e-18,2.55947e-18,1.34677e-11,6.20273e-11,7.68924e-11
787,1.576e-06,36.4525,68921,8e+08,-4.1288e-19,-4.1288e-19,-4.1288e-19,1.40096e-12,9261,1e+08,2.87561e-18,2.87561e-18,2.87561e-18,1.35077e-11,6.19827e-11,7.68914e-11
788,1.578e-06,36.4846,68921,8e+08,-3.16122e-19,-3.16122e-19,-3.16122e-19,1.40453e-12,9261,1e+08,3.13473e-18,3.13473e-18,3.13473e-18,1.35496e-11,6.19369e-11,7.6891e-11
789,1.58e-06,36.5165,68921,8e+08,-2.3022e-19,-2.3022e-19,-2.3022e-19,1.4081e-12,9261,1e+08,3.41931e-18,3.41931e-18,3.41931e-18,1.35966e-11,6.18879e-11,7.68926e-11
790,1.582e-06,36.5482,68921,8e+08,-2.27101e-19,-2.27101e-19,-2.27101e-19,1.41167e-12,9261,1e+08,3.70594e-18,3.70594e-18,3.70594e-18,1.3647e-11,6.18341e-11,7.68927e-11
791,1.584e-06,36.7207,68921,8e+08,-3.06371e-19,-3.06371e-19,-3.06371e-19,1.41525e-12,9261,1e+08,4.06394e-18,4.06394e-18,4.06394e-18,1.37004e-11,6.17765e-11,7.68921e-11
792,1.586e-06,36.7557,68921,8e+08,-2.31531e-19,-2.31531e-19,-2.31531e-19,1.41883e-12,9261,1e+08,4.36645e-18,4.36645e-18,4.36645e-18,1.37565e-11,6.17175e-11,7.68929e-11
793,1.588e-06,36.7926,68921,8e+08,-2.6783e-19,-2.6783e-19,-2.6783e-19,1.42241e-12,9261,1e+08,4.67787e-18,4.67787e-18,4.67787e-18,1.38141e-11,6.16583e-11,7.68949e-11
794,1.59e-06,36.8243,68921,8e+08,-2.901e-19,-2.901e-19,-2.901e-19,1.426e-12,9261,1e+08,4.93937e-18,4.93937e-18,4.93937e-18,1.38738e-11,6.15981e-11,7.68978e-11
795,1.592e-06,36.8553,68921,8e+08,-1.02967e-19,-1.02967e-19,-1.02967e-19,1.42959e-12,9261,1e+08,5.22713e-18,5.22713e-18,5.22713e-18,1.39356e-11,6.15342e-11,7.68994e-11
796,1.594e-06,36.886,68921,8e+08,-1.49878e-19,-1.49878e-19,-1.49878e-19,1.43318e-12,9261,1e+08,5.55768e-18,5.55768e-18,5.55768e-18,1.39985e-11,6.14693e-11,7.6901e-11
797,1.596e-06,36.9165,68921,8e+08,-1.40598e-19,-1.40598e-19,-1.40598e-19,1.43678e-12,9261,1e+08,5.86852e-18,5.86852e-18,5.86852e-18,1.40631e-11,6.14036e-11,7.69034e-11
798,1.598e-06,36.9475,68921,8e+08,-1.93705e-19,-1.93705e-19,-1.93705e-19,1.44038e-12,9261,1e+08,6.15523e-18,6.15523e-18,6.15523e-18,1.41291e-11,6.13353e-11,7.69048e-11
799,1.6e-06,36.9793,68921,8e+08,-2.08186e-19,-2.08186e-19,-2.08186e-19,1.44398e-12,9261,1e+08,6.44852e-18,6.44852e-18,6.44852e-18,1.41963e-11,6.1265e-11,7.69053e-11
800,1.602e-06,37.0109,68921,8e+08,-2.87755e-19,-2.87755e-19,-2.87755e-19,1.44759e-12,9261,1e+08,6.75824e-18,6.75824e-18,6.75824e-18,1.4265e-11,6.11927e-11,7.69053e-11
801,1.604e-06,37.1434,68921,8e+08,-3.9523e-19,-3.9523e-19,-3.9523e-19,1.45119e-12,9261,1e+08,7.0253e-18,7.0253e-18,7.0253e-18,1.43346e-11,6.11196e-11,7.69055e-11
802,1.606e-06,37.1835,68921,8e+08,-4.30912e-19,-4.30912e-19,-4.30912e-19,1.4548e-12,9261,1e+08,7.33043e-18,7.33043e-18,7.33043e-18,1.44066e-11,6.10426e-11,7.69041e-11
803,1.608e-06,37.2189,68921,8e+08,-4.18419e-19,-4.18419e-19,-4.18419e-19,1.45842e-12,9261,1e+08,7.6245e-18,7.6245e-18,7.6245e-18,1.44811e-11,6.09625e-11,7.69021e-11
804,1.61e-06,37.2538,68921,8e+08,-3.20289e-19,-3.20289e-19,-3.20289e-19,1.46203e-12,9261,1e+08,7.9192e-18,7.9192e-18,7.9192e-18,1.4558e-11,6.08815e-11,7.69015e-11
805,1.612e-06,37.2875,68921,8e+08,-4.40445e-19,-4.40445e-19,-4.40445e-19,1.46565e-12,9261,1e+08,8.18988e-18,8.18988e-18,8.18988e-18,1.46354e-11,6.08012e-11,7.69022e-11
806,1.614e-06,37.3204,68921,8e+08,-5.2419e-19,-5.2419e-19,-5.2419e-19,1.46927e-12,9261,1e+08,8.49359e-18,8.49359e-18,8.49359e-18,1.47138e-11,6.07189e-11,7.69019e-11
807,1.616e-06,37.3534,68921,8e+08,-5.7265e-19,-5.7265e-19,-5.7265e-19,1.47289e-12,9261,1e+08,8.81721e-18,8.81721e-18,8.81721e-18,1.47933e-11,6.06342e-11,7.69004e-11
808,1.618e-06,37.3879,68921,8e+08,-6.12919e-19,-6.12919e-19,-6.12919e-19,1.47651e-12,9261,1e+08,9.09129e-18,9.09129e-18,9.09129e-18,1.48735e-11,6.055e-11,7.69e-11
809,1.62e-06,37.4216,68921,8e+08,-4.83126e-19,-4.83126e-19,-4.83126e-19,1.48014e-12,9261,1e+08,9.34641e-18,9.34641e-18,9.34641e-18,1.49535e-11,6.04655e-11,7.68992e-11
810,1.622e-06,37.4564,68921,8e+08,-4.67452e-19,-4.67452e-19,-4.67452e-19,1.48377e-12,9261,1e+08,9.62765e-18,9.62765e-18,9.62765e-18,1.50345e-11,6.03818e-11,7.69001e-11
811,1.624e-06,37.591,68921,8e+08,-5.46699e-19,-5.46699e-19,-5.46699e-19,1.4874e-12,9261,1e+08,9.90931e-18,9.90931e-18,9.90931e-18,1.51153e-11,6.03015e-11,7.69042e-11
812,1.626e-06,37.6261,68921,8e+08,-5.18982e-19,-5.18982e-19,-5.18982e-19,1.49103e-12,9261,1e+08,1.01761e-17,1.01761e-17,1.01761e-17,1.51962e-11,6.02207e-11,7.6908e-11
813,1.628e-06,37.6607,68921,8e+08,-4.78727e-19,-4.78727e-19,-4.78727e-19,1.49467e-12,9261,1e+08,1.04421e-17,1.04421e-17,1.04421e-17,1.52765e-11,6.014e-11,7.69111e-11
814,1.63e-06,37.7302,68921,8e+08,-4.94766e-19,-4.94766e-19,-4.94766e-19,1.49831e-12,9261,1e+08,1.07105e-17,1.07105e-17,1.07105e-17,1.53566e-11,6.00596e-11,7.69146e-11
815,1.632e-06,37.7681,68921,8e+08,-5.90255e-19,-5.90255e-19,-5.90255e-19,1.50195e-12,9261,1e+08,1.09565e-17,1.09565e-17,1.09565e-17,1.54359e-11,5.99799e-11,7.69178e-11
816,1.634e-06,37.8051,68921,8e+08,-6.0039e-19,-6.0039e-19,-6.0039e-19,1.50559e-12,9261,1e+08,1.11951e-17,1.11951e-17,1.11951e-17,1.55157e-11,5.98989e-11,7.69202e-11
817,1.636e-06,37.8419,68921,8e+08,-5.92964e-19,-5.92964e-19,-5.92964e-19,1.50924e-12,9261,1e+08,1.14377e-17,1.14377e-17,1.14377e-17,1.55953e-11,5.98181e-11,7.69227e-11
818,1.638e-06,37.8758,68921,8e+08,-5.95564e-19,-5.95564e-19,-5.95564e-19,1.51288e-12,9261,1e+08,1.16818e-17,1.16818e-17,1.16818e-17,1.56746e-11,5.97384e-11,7.69259e-11
819,1.64e-06,37.9093,68921,8e+08,-6.36179e-19,-6.36179e-19,-6.36179e-19,1.51653e-12,9261,1e+08,1.19033e-17,1.19033e-17,1.19033e-17,1.57525e-11,5.96588e-11,7.69279e-11
820,1.642e-06,37.9434,68921,8e+08,-6.46589e-19,-6.46589e-19,-6.46589e-19,1.52019e-12,9261,1e+08,1.214e-17,1.214e-17,1.214e-17,1.58315e-11,5.95786e-11,7.69302e-11
821,1.644e-06,38.0782,68921,8e+08,-6.51537e-19,-6.51537e-19,-6.51537e-19,1.52384e-12,9261,1e+08,1.2373e-17,1.2373e-17,1.2373e-17,1.59088e-11,5.94993e-11,7.69319e-11
822,1.646e-06,38.1116,68921,8e+08,-7.35616e-19,-7.35616e-19,-7.35616e-19,1.5275e-12,9261,1e+08,1.26052e-17,1.26052e-17,1.26052e-17,1.59844e-11,5.94224e-11,7.69343e-11
823,1.648e-06,38.1445,68921,8e+08,-6.40035e-19,-6.40035e-19,-6.40035e-19,1.53115e-12,9261,1e+08,1.2782e-17,1.2782e-17,1.2782e-17,1.60591e-11,5.93473e-11,7.69376e-11
824,1.65e-06,38.1775,68921,8e+08,-7.84796e-19,-7.84796e-19,-7.84796e-19,1.53482e-12,9261,1e+08,1.29726e-17,1.29726e-17,1.29726e-17,1.61348e-11,5.92719e-11,7.69414e-11
825,1.652e-06,38.2116,68921,8e+08,-8.66977e-19,-8.66977e-19,-8.66977e-19,1.53848e-12,9261,1e+08,1.31751e-17,1.31751e-17,1.31751e-17,1.62092e-11,5.91978e-11,7.69455e-11
826,1.654e-06,38.2452,68921,8e+08,-8.26459e-19,-8.26459e-19,-8.26459e-19,1.54214e-12,9261,1e+08,1.33594e-17,1.33594e-17,1.33594e-17,1.62827e-11,5.91239e-11,7.69488e-11
827,1.656e-06,38.2784,68921,8e+08,-9.7949e-19,-9.7949e-19,-9.7949e-19,1.54581e-12,9261,1e+08,1.35677e-17,1.35677e-17,1.35677e-17,1.63551e-11,5.90512e-11,7.69521e-11
828,1.658e-06,38.3113,68921,8e+08,-1.00219e-18,-1.00219e-18,-1.00219e-18,1.54948e-12,9261,1e+08,1.37885e-17,1.37885e-17,1.37885e-17,1.64255e-11,5.89804e-11,7.69553e-11
829,1.66e-06,38.344,68921,8e+08,-1.01587e-18,-1.01587e-18,-1.01587e-18,1.55316e-12,9261,1e+08,1.39484e-17,1.39484e-17,1.39484e-17,1.64938e-11,5.89102e-11,7.69572e-11
830,1.662e-06,38.3796,68921,8e+08,-9.70141e-19,-9.70141e-19,-9.70141e-19,1.55683e-12,9261,1e+08,1.41357e-17,1.41357e-17,1.41357e-17,1.65633e-11,5.88383e-11,7.69585e-11
831,1.664e-06,38.5154,68921,8e+08,-9.85637e-19,-9.85637e-19,-9.85637e-19,1.56051e-12,9261,1e+08,1.43422e-17,1.43422e-17,1.43422e-17,1.66313e-11,5.87686e-11,7.69604e-11
832,1.666e-06,38.548,68921,8e+08,-9.51384e-19,-9.51384e-19,-9.51384e-19,1.56419e-12,9261,1e+08,1.45232e-17,1.45232e-17,1.45232e-17,1.66974e-11,5.86989e-11,7.69605e-11
833,1.668e-06,38.5812,68921,8e+08,-9.44661e-19,-9.44661e-19,-9.44661e-19,1.56788e-12,9261,1e+08,1.47141e-17,1.47141e-17,1.47141e-17,1.67623e-11,5.86301e-11,7.69602e-11
834,1.67e-06,38.6147,68921,8e+08,-9.8391e-19,-9.8391e-19,-9.8391e-19,1.57156e-12,9261,1e+08,1.4902e-17,1.4902e-17,1.4902e-17,1.68251e-11,5.85619e-11,7.69585e-11
835,1.672e-06,38.6488,68921,8e+08,-1.13696e-18,-1.13696e-18,-1.13696e-18,1.57525e-12,9261,1e+08,1.50646e-17,1.50646e-17,1.50646e-17,1.68873e-11,5.84946e-11,7.69572e-11
836,1.674e-06,38.682,68921,8e+08,-1.08453e-18,-1.08453e-18,-1.08453e-18,1.57894e-12,9261,1e+08,1.52314e-17,1.52314e-17,1.52314e-17,1.69474e-11,5.84296e-11,7.69559e-11
837,1.676e-06,38.7166,68921,8e+08,-9.81415e-19,-9.81415e-19,-9.81415e-19,1.58264e-12,9261,1e+08,1.53832e-17,1.53832e-17,1.53832e-17,1.70053e-11,5.83669e-11,7.69549e-11
838,1.678e-06,38.7812,68921,8e+08,-9.07155e-19,-9.07155e-19,-9.07155e-19,1.58634e-12,9261,1e+08,1.55339e-17,1.55339e-17,1.55339e-17,1.70613e-11,5.83066e-11,7.69542e-11
839,1.68e-06,38.8191,68921,8e+08,-9.30945e-19,-9.30945e-19,-9.30945e-19,1.59004e-12,9261,1e+08,1.56858e-17,1.56858e-17,1.56858e-17,1.71155e-11,5.82478e-11,7.69534e-11
840,1.682e-06,38.8609,68921,8e+08,-8.86996e-19,-8.86996e-19,-8.86996e-19,1.59374e-12,9261,1e+08,1.58175e-17,1.58175e-17,1.58175e-17,1.71676e-11,5.81904e-11,7.69517e-11
841,1.684e-06,38.9963,68921,8e+08,-9.33906e-19,-9.33906e-19,-9.33906e-19,1.59745e-12,9261,1e+08,1.59664e-17,1.59664e-17,1.59664e-17,1.72174e-11,5.81348e-11,7.69496e-11
842,1.686e-06,39.0295,68921,8e+08,-9.08503e-19,-9.08503e-19,-9.08503e-19,1.60116e-12,9261,1e+08,1.61147e-17,1.61147e-17,1.61147e-17,1.72652e-11,5.80806e-11,7.6947e-11
843,1.688e-06,39.064,68921,8e+08,-9.73123e-19,-9.73123e-19,-9.73123e-19,1.60487e-12,9261,1e+08,1.62461e-17,1.62461e-17,1.62461e-17,1.73115e-11,5.80275e-11,7.69438e-11
844,1.69e-06,39.0975,68921,8e+08,-9.99031e-19,-9.99031e-19,-9.99031e-19,1.60859e-12,9261,1e+08,1.63777e-17,1.63777e-17,1.63777e-17,1.73556e-11,5.79768e-11,7.6941e-11
845,1.692e-06,39.1307,68921,8e+08,-1.06419e-18,-1.06419e-18,-1.06419e-18,1.61231e-12,9261,1e+08,1.64844e-17,1.64844e-17,1.64844e-17,1.7398e-11,5.79277e-11,7.6938e-11
846,1.694e-06,39.1634,68921,8e+08,-1.05185e-18,-1.05185e-18,-1.05185e-18,1.61603e-12,9261,1e+08,1.66025e-17,1.66025e-17,1.66025e-17,1.74391e-11,5.78813e-11,7.69364e-11
847,1.696e-06,39.1974,68921,8e+08,-1.12343e-18,-1.12343e-18,-1.12343e-18,1.61976e-12,9261,1e+08,1.67338e-17,1.67338e-17,1.67338e-17,1.74782e-11,5.78373e-11,7.69352e-11
848,1.698e-06,39.2317,68921,8e+08,-1.07523e-18,-1.07523e-18,-1.07523e-18,1.62349e-12,9261,1e+08,1.68389e-17,1.68389e-17,1.68389e-17,1.75158e-11,5.77945e-11,7.69338e-11
849,1.7e-06,39.2681,68921,8e+08,-1.00612e-18,-1.00612e-18,-1.00612e-18,1.62723e-12,9261,1e+08,1.69387e-17,1.69387e-17,1.69387e-17,1.75516e-11,5.77528e-11,7.69316e-11
850,1.702e-06,39.3032,68921,8e+08,-1.02868e-18,-1.02868e-18,-1.02868e-18,1.63096e-12,9261,1e+08,1.70414e-17,1.70414e-17,1.70414e-17,1.75856e-11,5.77132e-11,7.69298e-11
851,1.704e-06,39.4387,68921,8e+08,-9.35132e-19,-9.35132e-19,-9.35132e-19,1.6347e-12,9261,1e+08,1.71307e-17,1.71307e-17,1.71307e-17,1.76182e-11,5.76744e-11,7.69273e-11
852,1.706e-06,39.4725,68921,8e+08,-9.27946e-19,-9.27946e-19,-9.27946e-19,1.63845e-12,9261,1e+08,1.72146e-17,1.72146e-17,1.72146e-17,1.7649e-11,5.76365e-11,7.6924e-11
853,1.708e-06,39.5068,68921,8e+08,-9.16414e-19,-9.16414e-19,-9.16414e-19,1.6422e-12,9261,1e+08,1.72727e-17,1.72727e-17,1.72727e-17,1.76782e-11,5.75999e-11,7.69202e-11
854,1.71e-06,39.5399,68921,8e+08,-8.78121e-19,-8.78121e-19,-8.78121e-19,1.64595e-12,9261,1e+08,1.73569e-17,1.73569e-17,1.73569e-17,1.77056e-11,5.75658e-11,7.69174e-11
